project_id,id,title,doi,handle,url,published_date,thumb,defined_type,defined_type_name,group_id,url_private_api,url_public_api,url_private_html,url_public_html,timeline,resource_title,resource_doi,views,downloads,shares,license,categories,tags,funders,count_references,count_files
,7016126,"The range and magnitude of alcohol’s harm to others: study design, data collection procedures and measurement",10.26181/5b84e8af52b61,,https://api.figshare.com/v2/articles/7016126,2020-11-19T01:46:40Z,https://ndownloader.figshare.com/files/12890210/preview/12890210/thumb.png,18,report,29006,https://api.figshare.com/v2/account/articles/7016126,https://api.figshare.com/v2/articles/7016126,https://figshare.com/account/articles/7016126,https://opal.latrobe.edu.au/articles/report/Harm_to_Others_Technical_Report/7016126,"{'posted': '2020-11-19T01:46:40', 'firstOnline': '2018-08-28T06:21:00'}",,,769,463,0,In Copyright,['Public Health and Health Services not elsewhere classified'],"['alcohol', 'harm to others', 'technical report']",[],0,1
,20288994,Review of the Effectiveness of P.R.A.D.O. (Caboolture),10.25946/20288994.v1,,https://api.figshare.com/v2/articles/20288994,2022-07-12T00:23:48Z,,18,report,30566,https://api.figshare.com/v2/account/articles/20288994,https://api.figshare.com/v2/articles/20288994,https://figshare.com/account/articles/20288994,https://acquire.cqu.edu.au/articles/report/Review_of_the_Effectiveness_of_P_R_A_D_O_Caboolture_/20288994,"{'posted': '2022-07-12T00:23:48', 'publisherPublication': '2021-02-01T00:00:00', 'firstOnline': '2022-07-12T00:23:48'}",,,14,0,0,CQUniversity General 1.0,['Public Health and Health Services not elsewhere classified'],"['Domestic violence', 'Domestic and family violence', 'QPS']","[{'id': 20288994, 'funder_name': None}]",0,0
,12476177,"Online Appendix 3: Expert ratings 2014,2017,2020 Food-EPI",10.17608/k6.auckland.12476177.v1,,https://api.figshare.com/v2/articles/12476177,2020-06-12T21:02:42Z,https://s3-eu-west-1.amazonaws.com/ppreviews-auckland-41534891/23108897/thumb.png,18,report,1449,https://api.figshare.com/v2/account/articles/12476177,https://api.figshare.com/v2/articles/12476177,https://figshare.com/account/articles/12476177,https://auckland.figshare.com/articles/report/Online_Appendix_3_Expert_ratings_2014_2017_2020_Food-EPI/12476177,"{'posted': '2020-06-12T21:02:42', 'firstOnline': '2020-06-12T21:02:42'}",,,325,128,0,CC BY 4.0,['Public Health and Health Services not elsewhere classified'],"['Food-EPI', 'INFORMAS']",[],0,1
94295,18054395,"What are action steps and resources to help your organization apply the six phases of policy, systems, and environmental change?",10.25417/uic.18054395.v1,,https://api.figshare.com/v2/articles/18054395,2022-01-10T16:48:39Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/32782460/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/18054395,https://api.figshare.com/v2/articles/18054395,https://figshare.com/account/articles/18054395,https://indigo.uic.edu/articles/report/What_are_action_steps_and_resources_to_help_your_organization_apply_the_six_phases_of_policy_systems_and_environmental_change_/18054395,"{'posted': '2022-01-10T16:48:39', 'firstOnline': '2022-01-10T16:48:39'}",,,84,74,0,In Copyright,"['Public Health and Health Services not elsewhere classified', 'Health and Community Services', 'Health Policy']","['policy change', 'systems change', 'environmental change', 'technical assistance', 'resources', 'action steps', 'tool']","[{'id': 18054395, 'funder_name': None}, {'id': 18054395, 'funder_name': None}]",0,1
,13293827,ADF - RAAF Chaplaincy Infrastructure: Pastoral Care Rehabilitation and Safe Spaces,10.26181/5fc074dd35b8e,,https://api.figshare.com/v2/articles/13293827,2020-12-07T04:26:19Z,https://ndownloader.figshare.com/files/25711115/preview/25711115/thumb.png,18,report,29006,https://api.figshare.com/v2/account/articles/13293827,https://api.figshare.com/v2/articles/13293827,https://figshare.com/account/articles/13293827,https://opal.latrobe.edu.au/articles/report/ADF_RAAF_Chaplaincy_Infrastructure_Pastoral_Care_Rehabilitation_and_Safe_Spaces/13293827,"{'posted': '2020-12-07T04:26:19', 'firstOnline': '2020-11-27T03:40:04'}",,,937,349,0,In Copyright,"['Rehabilitation and Therapy (excl. Physiotherapy)', 'Public Health and Health Services not elsewhere classified']","['Australian Defence Force', 'Royal Australian Air Force', 'Military', 'Safe Spaces', 'Rehabilitation', 'Chaplaincy', 'Pastoral Care', 'Spiritual Care']",[],0,1
,17169089,"Using social media as a tool to facilitate consumer engagement in service design and quality improvement: A guide for hospitals, service providers and consumers",10.26181/17169089.v1,,https://api.figshare.com/v2/articles/17169089,2022-02-24T04:57:48Z,https://s3-eu-west-1.amazonaws.com/ppreviews-latrobe-3848329482398942/34076378/thumb.png,18,report,29006,https://api.figshare.com/v2/account/articles/17169089,https://api.figshare.com/v2/articles/17169089,https://figshare.com/account/articles/17169089,https://opal.latrobe.edu.au/articles/report/Using_social_media_as_a_tool_to_facilitate_consumer_engagement_in_service_design_and_quality_improvement_A_guide_for_hospitals_service_providers_and_consumers/17169089,"{'posted': '2022-02-24T04:57:48', 'firstOnline': '2022-02-24T04:57:48'}",,,2311,566,0,In Copyright,"['Public Health and Health Services not elsewhere classified', 'Health Care Administration', 'Health Policy']","['quality improvement projects', 'Social media use', 'Consumer engagement', 'Public hospitals', 'Service design innovation']","[{'id': 17169089, 'funder_name': None}]",0,1
94295,18047966,Key drivers of success: What catalyzes lasting change in your organization or community?,10.25417/uic.18047966.v1,,https://api.figshare.com/v2/articles/18047966,2022-01-07T22:48:23Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/32776070/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/18047966,https://api.figshare.com/v2/articles/18047966,https://figshare.com/account/articles/18047966,https://indigo.uic.edu/articles/report/Key_drivers_of_success_What_catalyzes_lasting_change_in_your_organization_or_community_/18047966,"{'posted': '2022-01-07T22:48:23', 'firstOnline': '2022-01-07T22:48:23'}",,,106,86,0,In Copyright,"['Public Health and Health Services not elsewhere classified', 'Health and Community Services', 'Health Policy']","['policy change', 'systems change', 'environmental change', 'implementation', 'sustainability', 'systems thinking', 'communications', 'constituency building', 'capacity building', 'infrastructure']","[{'id': 18047966, 'funder_name': None}, {'id': 18047966, 'funder_name': None}]",0,1
,13143212,Guide to Virtual Engagement,10.25417/uic.13143212.v2,,https://api.figshare.com/v2/articles/13143212,2020-11-11T20:53:52Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/25467035/thumb.png,18,report,24567,https://api.figshare.com/v2/account/articles/13143212,https://api.figshare.com/v2/articles/13143212,https://figshare.com/account/articles/13143212,https://indigo.uic.edu/articles/report/Guide_to_Virtual_Engagement/13143212,"{'posted': '2020-11-11T20:53:52', 'firstOnline': '2020-10-26T15:50:16'}",Guide to Virtual Engagement,10.25417/uic.13143212,800,290,0,CC BY 4.0,['Public Health and Health Services not elsewhere classified'],"['Engagement', 'Community Engagement', 'Virtual Engagement']",[],0,1
,13459013,The New Zealand experience of relocation for treatment for haematological malignancies : report for the Leukaemia & Blood Foundation,,10018/918370,https://api.figshare.com/v2/articles/13459013,2017-12-06T00:00:00Z,,18,report,30566,https://api.figshare.com/v2/account/articles/13459013,https://api.figshare.com/v2/articles/13459013,https://figshare.com/account/articles/13459013,https://cqu.figshare.com/articles/report/The_New_Zealand_experience_of_relocation_for_treatment_for_haematological_malignancies_report_for_the_Leukaemia_Blood_Foundation/13459013,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2011-01-01T00:00:00', 'firstOnline': '2011-01-01T00:00:00'}",,,140,0,0,CQUniversity General 1.0,"['Health Care Administration', 'Public Health and Health Services not elsewhere classified']",['Leukaemia'],"[{'id': 13459013, 'funder_name': None}]",0,0
,20064761,Evaluation of the North Queensland Combined Women’s Service Sexual Assault Response Team Trial:  Final report,10.25946/20064761.v2,,https://api.figshare.com/v2/articles/20064761,2022-06-14T05:23:26Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/35884556/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/20064761,https://api.figshare.com/v2/articles/20064761,https://figshare.com/account/articles/20064761,https://acquire.cqu.edu.au/articles/report/Evaluation_of_the_North_Queensland_Combined_Women_s_Service_Sexual_Assault_Response_Team_Trial_Final_report/20064761,"{'posted': '2022-06-14T05:23:26', 'publisherPublication': '2019-08-01T00:00:00', 'firstOnline': '2020-01-15T00:00:00'}",,,36,18,0,CQUniversity General 1.0,['Public Health and Health Services not elsewhere classified'],"['Sexual assault', 'Sexual violence', 'Women']","[{'id': 20064761, 'funder_name': None}]",0,1
,13450085,Defining community-engaged health professional education: A step toward building the evidence,,10018/1311868,https://api.figshare.com/v2/articles/13450085,2019-10-29T00:00:00Z,,18,report,30566,https://api.figshare.com/v2/account/articles/13450085,https://api.figshare.com/v2/articles/13450085,https://figshare.com/account/articles/13450085,https://cqu.figshare.com/articles/report/Defining_community-engaged_health_professional_education_A_step_toward_building_the_evidence/13450085,"{'posted': '2019-10-29T00:00:00', 'publisherPublication': '2017-01-04T00:00:00', 'firstOnline': '2017-01-04T00:00:00'}",,,122,0,0,All Rights Reserved 1.0,"['Medicine, Nursing and Health Curriculum and Pedagogy', 'Public Health and Health Services not elsewhere classified']","['social accountability', 'health professional education']","[{'id': 13450085, 'funder_name': None}]",0,0
25567,13345196,Food-EPI 2020 Benchmarking NZ Food Environments Full Report,10.17608/k6.auckland.13345196.v1,,https://api.figshare.com/v2/articles/13345196,2020-12-08T00:13:08Z,https://s3-eu-west-1.amazonaws.com/ppreviews-auckland-41534891/25721027/thumb.png,18,report,1734,https://api.figshare.com/v2/account/articles/13345196,https://api.figshare.com/v2/articles/13345196,https://figshare.com/account/articles/13345196,https://auckland.figshare.com/articles/report/Food-EPI_2020_Benchmarking_NZ_Food_Environments_Full_Report/13345196,"{'posted': '2020-12-08T00:13:08', 'firstOnline': '2020-12-08T00:13:08'}",,,769,227,0,CC BY 4.0,"['Public Health and Health Services not elsewhere classified', 'Public Nutrition Intervention']",['INFORMAS Public Sector'],[],0,1
94295,18046424,"Six phases for building sustainable impact through policy, systems, and environmental change",10.25417/uic.18046424.v1,,https://api.figshare.com/v2/articles/18046424,2022-01-10T17:25:55Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/32774528/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/18046424,https://api.figshare.com/v2/articles/18046424,https://figshare.com/account/articles/18046424,https://indigo.uic.edu/articles/report/Six_phases_for_building_sustainable_impact_through_policy_systems_and_environmental_change/18046424,"{'posted': '2022-01-10T17:25:55', 'firstOnline': '2022-01-10T17:25:55'}",,,88,78,0,In Copyright,"['Public Health and Health Services not elsewhere classified', 'Health and Community Services', 'Health Policy']","['policy change', 'systems change', 'environmental change', 'strategy development', 'engagement', 'adoption', 'implementation', 'institutionalization', 'expansion', 'systems thinking']","[{'id': 18046424, 'funder_name': None}, {'id': 18046424, 'funder_name': None}]",0,1
94295,16924351,Community-Academic Perspectives in Partnership Development: Lessons from Rural Senegal,10.25417/uic.16924351.v1,,https://api.figshare.com/v2/articles/16924351,2021-11-03T21:37:16Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/31316251/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/16924351,https://api.figshare.com/v2/articles/16924351,https://figshare.com/account/articles/16924351,https://indigo.uic.edu/articles/report/Community-Academic_Perspectives_in_Partnership_Development_Lessons_from_Rural_Senegal/16924351,"{'posted': '2021-11-03T21:37:16', 'firstOnline': '2021-11-03T21:37:16'}",,,113,92,0,In Copyright,"['Public Health and Health Services not elsewhere classified', 'Cancer', 'Preventive Medicine', 'Health and Community Services']","['global health', 'partnership', 'Senegal', 'rural', 'cancer', 'cervical cancer', 'prevention', 'assessment']","[{'id': 16924351, 'funder_name': None}, {'id': 16924351, 'funder_name': None}]",0,1
,16416801,When home does not offer shelter: partner violence in the time of pandemics,10.25417/uic.16416801.v1,,https://api.figshare.com/v2/articles/16416801,2021-10-07T20:48:35Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/30419943/thumb.png,18,report,24567,https://api.figshare.com/v2/account/articles/16416801,https://api.figshare.com/v2/articles/16416801,https://figshare.com/account/articles/16416801,https://indigo.uic.edu/articles/report/When_home_does_not_offer_shelter_partner_violence_in_the_time_of_pandemics/16416801,"{'posted': '2021-10-07T20:48:35', 'firstOnline': '2021-10-07T20:48:35'}",,,101,89,0,CC BY-NC 4.0,['Public Health and Health Services not elsewhere classified'],"['intimate partner violence', 'Covid-19', 'Safety Planning']",[],0,1
,13157720,Anti Racist Community Engagement Principles,10.25417/uic.13157720.v1,,https://api.figshare.com/v2/articles/13157720,2020-12-03T16:19:21Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/25674770/thumb.png,18,report,24567,https://api.figshare.com/v2/account/articles/13157720,https://api.figshare.com/v2/articles/13157720,https://figshare.com/account/articles/13157720,https://indigo.uic.edu/articles/report/Anti_Racist_Community_Engagement_Principles/13157720,"{'posted': '2020-12-03T16:19:21', 'firstOnline': '2020-12-03T16:19:21'}",,,1118,279,0,CC BY 4.0,['Public Health and Health Services not elsewhere classified'],"['public health', 'Community Engagement', 'Health justice', 'anti-racist']",[],0,1
94295,13653149,Preparing for a return to the classroom: The current status of school vaccination laws as states anticipate a COVID-19 vaccine rollout for children,10.25417/uic.13653149.v1,,https://api.figshare.com/v2/articles/13653149,2021-02-01T20:05:24Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/26261221/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/13653149,https://api.figshare.com/v2/articles/13653149,https://figshare.com/account/articles/13653149,https://indigo.uic.edu/articles/report/Preparing_for_a_return_to_the_classroom_The_current_status_of_school_vaccination_laws_as_states_anticipate_a_COVID-19_vaccine_rollout_for_children/13653149,"{'posted': '2021-02-01T20:05:24', 'firstOnline': '2021-02-01T20:05:24'}",,,1304,228,0,CC BY 4.0,"['Public Health and Health Services not elsewhere classified', 'Education', 'Law', 'Law and Legal Studies not elsewhere classified']","['Legal epidemiology', 'COVID-19', 'State Law', 'Vaccines', 'Schools']","[{'id': 13653149, 'funder_name': None}]",0,1
,13647926,Writing Themselves In 4: The health and wellbeing of LGBTQA+ young people in Australia. Australian Capital Territory summary report,10.26181/601100156e419,,https://api.figshare.com/v2/articles/13647926,2021-05-26T00:04:54Z,https://s3-eu-west-1.amazonaws.com/ppreviews-latrobe-3848329482398942/28166091/thumb.png,18,report,21314,https://api.figshare.com/v2/account/articles/13647926,https://api.figshare.com/v2/articles/13647926,https://figshare.com/account/articles/13647926,https://opal.latrobe.edu.au/articles/report/Writing_Themselves_In_4_The_health_and_wellbeing_of_LGBTQA_young_people_in_Australia_Australian_Capital_Territory_summary_report/13647926,"{'posted': '2021-05-26T00:04:54', 'firstOnline': '2021-04-20T01:08:29'}",,,303,208,0,In Copyright,['Public Health and Health Services not elsewhere classified'],"['LGBT', 'LGBTQA+', 'Youth']",[],0,1
