,project_id,id,title,doi,handle,url,published_date,thumb,defined_type,defined_type_name,group_id,url_private_api,url_public_api,url_private_html,url_public_html,timeline,resource_title,resource_doi_x,description,is_embargoed,funding_list,is_metadata_record,resource_doi_y,count_categories,count_references,count_tags
25,,5579686,Wastewater Biorefinery Generic Flowsheet: Macrophyte Bioreactor Train,10.25375/uct.5579686.v4,,https://api.figshare.com/v2/articles/5579686,2020-11-30T11:47:04Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uct-28766567895329/25614263/thumb.png,1,figure,11035,https://api.figshare.com/v2/account/articles/5579686,https://api.figshare.com/v2/articles/5579686,https://figshare.com/account/articles/5579686,https://zivahub.uct.ac.za/articles/figure/Wastewater_Biorefinery_Generic_Flowsheet_Macrophyte_Bioreactor_Train/5579686,"{'posted': '2020-11-30T11:47:04', 'firstOnline': '2017-12-07T07:24:06'}",,,Generic flowsheet for an macrophyte bioreactor train in a wastewater biorefinery highlighting probable units and products.,False,"[{'id': 256064, 'title': 'K5/2380 Water Research Commission, South Africa', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,,0,2,5
26,,5579722,Wastewater Biorefinery Generic Flowsheet: Fungal Bioreactor Train,10.25375/uct.5579722.v4,,https://api.figshare.com/v2/articles/5579722,2020-11-30T11:46:47Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uct-28766567895329/25614287/thumb.png,1,figure,11035,https://api.figshare.com/v2/account/articles/5579722,https://api.figshare.com/v2/articles/5579722,https://figshare.com/account/articles/5579722,https://zivahub.uct.ac.za/articles/figure/Wastewater_Biorefinery_Generic_Flowsheet_Fungal_Bioreactor_Train/5579722,"{'posted': '2020-11-30T11:46:47', 'firstOnline': '2017-11-09T07:48:12'}",,,Generic flowsheet for an fungal bioreactor train in a wastewater biorefinery highlighting probable units and products.,False,"[{'id': 256064, 'title': 'K5/2380 Water Research Commission, South Africa', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,,0,2,5
27,,5579653,Wastewater Biorefinery Generic Flowsheet: Overview,10.25375/uct.5579653.v4,,https://api.figshare.com/v2/articles/5579653,2020-05-28T08:18:49Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uct-28766567895329/22817411/thumb.png,1,figure,11035,https://api.figshare.com/v2/account/articles/5579653,https://api.figshare.com/v2/articles/5579653,https://figshare.com/account/articles/5579653,https://zivahub.uct.ac.za/articles/figure/Wastewater_Biorefinery_Generic_Flowsheet_Overview/5579653,"{'posted': '2020-05-28T08:18:49', 'firstOnline': '2018-01-22T09:26:49'}",,,Generic flowsheet for a wastewater biorefinery highlighting probable units and products.,False,"[{'id': 256064, 'title': 'K5/2380 Water Research Commission, South Africa', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,,0,2,4
28,76416.0,11907027,Equipment for Studies on Heap Leaching Test Columns,10.25375/uct.11907027.v2,,https://api.figshare.com/v2/articles/11907027,2020-03-09T09:28:56Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uct-28766567895329/21836271/thumb.png,1,figure,11035,https://api.figshare.com/v2/account/articles/11907027,https://api.figshare.com/v2/articles/11907027,https://figshare.com/account/articles/11907027,https://zivahub.uct.ac.za/articles/figure/Equipment_for_Studies_on_Heap_Leaching_Test_Columns/11907027,"{'posted': '2020-03-09T09:28:56', 'firstOnline': '2020-02-27T10:07:53'}",,,Heap leaching columns designed in CeBER for use in a variety of hydrometallurgy studies.<div><br></div><div>Most recently used in tracer studies for a PhD project.</div>,False,[],False,0,0,0,4
29,,11854716,Desulfobulbus propionicus cell diagram,10.25375/uct.11854716.v1,,https://api.figshare.com/v2/articles/11854716,2020-03-09T09:28:40Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uct-28766567895329/21727374/thumb.png,1,figure,19547,https://api.figshare.com/v2/account/articles/11854716,https://api.figshare.com/v2/articles/11854716,https://figshare.com/account/articles/11854716,https://zivahub.uct.ac.za/articles/figure/Desulfobulbus_propionicus_cell_diagram/11854716,"{'posted': '2020-03-09T09:28:40', 'firstOnline': '2020-03-09T09:28:40'}",,,Features within this diagram are based on metagenomic data recovered from a continous biological sulphate reducing reactor system.,False,"[{'id': 17037981, 'title': 'South African Water Research Commission (WRC) project K5-2393', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,,0,0,3
30,76395.0,11902545,Figure 4: Forest plot of sensitivity and specificity of handheld echocardiography for definite RHD,10.25375/uct.11902545.v1,,https://api.figshare.com/v2/articles/11902545,2020-03-02T05:59:41Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uct-28766567895329/21827898/thumb.png,1,figure,11305,https://api.figshare.com/v2/account/articles/11902545,https://api.figshare.com/v2/articles/11902545,https://figshare.com/account/articles/11902545,https://zivahub.uct.ac.za/articles/figure/Figure_4_Forest_plot_of_sensitivity_and_specificity_of_handheld_echocardiography_for_definite_RHD/11902545,"{'posted': '2020-03-02T05:59:41', 'firstOnline': '2020-03-02T05:59:41'}",,,"Forest plot of sensitivity and specificity of handheld echocardiography for definite RHD generated for meta-analysis in the systematic review:<br><br>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy<br><br>PROSPERO registration number: CRD42016051261<br><br>Plot was generated using the Review Manager (RevMan) software package, version 5.3.<br><br>Meta-analysis was performed using SAS<sup>®</sup> software, version 9.4.",False,[],False,,0,1,5
31,76395.0,11902527,Figure 3: Summary ROC plot of sensitivity versus specificity of handheld echocardiography for any RHD,10.25375/uct.11902527.v1,,https://api.figshare.com/v2/articles/11902527,2020-03-02T05:59:13Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uct-28766567895329/21827877/thumb.png,1,figure,11305,https://api.figshare.com/v2/account/articles/11902527,https://api.figshare.com/v2/articles/11902527,https://figshare.com/account/articles/11902527,https://zivahub.uct.ac.za/articles/figure/Figure_3_Summary_ROC_plot_of_sensitivity_versus_specificity_of_handheld_echocardiography_for_any_RHD/11902527,"{'posted': '2020-03-02T05:59:13', 'firstOnline': '2020-03-02T05:59:13'}",,,"Summary ROC plot of sensitivity versus specificity of handheld echocardiography for any RHD generated for meta-analysis in the systematic review:<br><br>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy<br><br>PROSPERO registration number: CRD42016051261<br><br>Plot was generated using the Review Manager (RevMan) software package, version 5.3.<br><br>Meta-analysis was performed using SAS<sup>®</sup> software, version 9.4.",False,[],False,,0,1,5
32,76395.0,11902515,Figure 2: Forest plot of sensitivity and specificity of handheld echocardiography for any RHD,10.25375/uct.11902515.v1,,https://api.figshare.com/v2/articles/11902515,2020-03-02T05:58:43Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uct-28766567895329/21827874/thumb.png,1,figure,11305,https://api.figshare.com/v2/account/articles/11902515,https://api.figshare.com/v2/articles/11902515,https://figshare.com/account/articles/11902515,https://zivahub.uct.ac.za/articles/figure/Figure_2_Forest_plot_of_sensitivity_and_specificity_of_handheld_echocardiography_for_any_RHD/11902515,"{'posted': '2020-03-02T05:58:43', 'firstOnline': '2020-03-02T05:58:43'}",,,"Forest plot of sensitivity and specificity of handheld echocardiography for any RHD generated for meta-analysis in the systematic review:<br><br>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy<br><br>PROSPERO registration number: CRD42016051261<br><br>Plot was generated using the Review Manager (RevMan) software package, version 5.3.<br><br>Meta-analysis was performed using SAS<sup>®</sup> software, version 9.4.",False,[],False,,0,1,5
33,76395.0,11902347,Figure 1: Forest plot of prevalence estimates,10.25375/uct.11902347.v1,,https://api.figshare.com/v2/articles/11902347,2020-03-02T05:58:08Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uct-28766567895329/21827835/thumb.png,1,figure,11305,https://api.figshare.com/v2/account/articles/11902347,https://api.figshare.com/v2/articles/11902347,https://figshare.com/account/articles/11902347,https://zivahub.uct.ac.za/articles/figure/Figure_1_Forest_plot_of_prevalence_estimates/11902347,"{'posted': '2020-03-02T05:58:08', 'firstOnline': '2020-03-02T05:58:08'}",,,Forest plot of prevalence estimates* generated for meta-analysis in the systematic review:<br><br><div>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy</div><div><br></div><div>*All pooled prevalence estimates were generated using RevMan software.</div><br>PROSPERO registration number: CRD42016051261,False,[],False,,0,1,5
34,76395.0,11902551,Figure 5: Summary ROC plot of sensitivity versus specificity of handheld echocardiography for definite RHD,10.25375/uct.11902551.v1,,https://api.figshare.com/v2/articles/11902551,2020-03-02T05:49:59Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uct-28766567895329/21827910/thumb.png,1,figure,11305,https://api.figshare.com/v2/account/articles/11902551,https://api.figshare.com/v2/articles/11902551,https://figshare.com/account/articles/11902551,https://zivahub.uct.ac.za/articles/figure/Figure_5_Summary_ROC_plot_of_sensitivity_versus_specificity_of_handheld_echocardiography_for_definite_RHD/11902551,"{'posted': '2020-03-02T05:49:59', 'firstOnline': '2020-03-02T05:49:59'}",,,"Summary ROC plot of sensitivity versus specificity of handheld echocardiography for definite RHD generated for meta-analysis in the systematic review:<br><br>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy<br><br>PROSPERO registration number: CRD42016051261<br><br>Plot was generated using the Review Manager (RevMan) software package, version 5.3.<br><br>Meta-analysis was performed using SAS<sup>®</sup> software, version 9.4.",False,[],False,,0,1,5
35,76395.0,11902575,Figure 6: Forest plot of sensitivity and specificity of handheld echocardiography for borderline RHD,10.25375/uct.11902575.v1,,https://api.figshare.com/v2/articles/11902575,2020-03-02T05:45:51Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uct-28766567895329/21827949/thumb.png,1,figure,11305,https://api.figshare.com/v2/account/articles/11902575,https://api.figshare.com/v2/articles/11902575,https://figshare.com/account/articles/11902575,https://zivahub.uct.ac.za/articles/figure/Figure_6_Forest_plot_of_sensitivity_and_specificity_of_handheld_echocardiography_for_borderline_RHD/11902575,"{'posted': '2020-03-02T05:45:51', 'firstOnline': '2020-03-02T05:45:51'}",,,"Forest plot of sensitivity and specificity of handheld echocardiography for borderline RHD generated for meta-analysis in the systematic review:<br><br>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy<br><br>PROSPERO registration number: CRD42016051261<br><br>Plot was generated using the Review Manager (RevMan) software package, version 5.3.<br><br>Meta-analysis was performed using SAS<sup>®</sup> software, version 9.4.",False,[],False,,0,1,5
36,76395.0,11902584,Figure 7: Summary ROC plot of sensitivity versus specificity of handheld echocardiography for borderline RHD,10.25375/uct.11902584.v1,,https://api.figshare.com/v2/articles/11902584,2020-03-02T05:42:38Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uct-28766567895329/21827958/thumb.png,1,figure,11305,https://api.figshare.com/v2/account/articles/11902584,https://api.figshare.com/v2/articles/11902584,https://figshare.com/account/articles/11902584,https://zivahub.uct.ac.za/articles/figure/Figure_7_Summary_ROC_plot_of_sensitivity_versus_specificity_of_handheld_echocardiography_for_borderline_RHD/11902584,"{'posted': '2020-03-02T05:42:38', 'firstOnline': '2020-03-02T05:42:38'}",,,"Summary ROC plot of sensitivity versus specificity of handheld echocardiography for borderline RHD generated for meta-analysis in the systematic review:<br><br>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy<br><br>PROSPERO registration number: CRD42016051261<br><br>Plot was generated using the Review Manager (RevMan) software package, version 5.3.<br><br>Meta-analysis was performed using SAS<sup>®</sup> software, version 9.4.",False,[],False,,0,1,5
