id,title,parent_id,path,source_id,taxonomy_id,item_id
107,Applied Physics,6,,,10,19166306
24400,Animal behaviour,24397,/24130/24397/24400,310901,100,19630398
24442,Zoology not elsewhere classified,24397,/24130/24397/24442,310999,100,19630398
29818,Optimisation,29806,/29746/29806/29818,490304,100,17086295
567,Electrical and Electronic Engineering not elsewhere classified,5,,,10,19229052
26629,Geospatial information systems and geospatial data modelling,26623,/26212/26623/26629,401302,100,19618941
25951,Agricultural economics,25948,/25945/25948/25951,380101,100,19619802
24337,Industrial microbiology (incl. biofeedstocks),24322,/24130/24322/24337,310605,100,19619649
13110,"Biology, Life Sciences and Basic Medicine",13109,,,71,19609470
6,Physics,0,,,71,19609470
26953,Environmental management not elsewhere classified,26929,/26863/26929/26953,410499,100,16423365
23866,Agricultural production systems simulation,23851,/23812/23851/23866,300205,100,16421727
23869,Agricultural spatial analysis and modelling,23851,/23812/23851/23869,300206,100,16421727
13660,Other Technology,13652,,,85,19410146
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,19614273
25186,Cheminformatics and quantitative structure-activity relationships,25174,/25066/25174/25186,340404,100,19609440
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19611477
30358,Clinical psychology,30352,/30292/30352/30358,520302,100,18737318
30358,Clinical psychology,30352,/30292/30352/30358,520302,100,18737324
24172,Synthetic biology,24133,/24130/24133/24172,310113,100,19607811
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,19375715
29869,Applied statistics,29866,/29746/29866/29869,490501,100,19609050
26143,Higher education,26134,/26065/26134/26143,390303,100,19609050
30310,"Psychological methodology, design and analysis",30295,/30292/30295/30310,520105,100,14900043
27607,Human geography not elsewhere classified,27568,/27391/27568/27607,440699,100,19606960
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,19606594
24913,Architectural science and technology,24898,/24895/24898/24913,330105,100,19606315
25021,History and theory of the built environment (excl. architecture),25015,/24895/25015/25021,330402,100,19606315
28843,Knowledge representation and reasoning,28825,/28798/28825/28843,460206,100,19602160
29869,Applied statistics,29866,/29746/29866/29869,490501,100,19292216
29755,Biological mathematics,29749,/29746/29749/29755,490102,100,19292216
27274,Archaeology not elsewhere classified,27247,/27244/27247/27274,430199,100,19593520
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,19593493
24781,Cancer diagnosis,24775,/24457/24775/24781,321102,100,19593319
26875,Human impacts of climate change and human adaptation,26866,/26863/26866/26875,410103,100,19552429
28864,Artificial intelligence not elsewhere classified,28825,/28798/28825/28864,460299,100,19330688
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,19587649
25894,Hydrology not elsewhere classified,25876,/25717/25876/25894,370799,100,19587649
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,14987130
23872,Agricultural systems analysis and modelling,23851,/23812/23851/23872,300207,100,14987130
29869,Applied statistics,29866,/29746/29866/29869,490501,100,14987130
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,14987130
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,19586032
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,19586026
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,19585939
25819,Palaeontology (incl. palynology),25801,/25717/25801/25819,370506,100,19585939
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,19583797
30316,Sport and exercise psychology,30295,/30292/30295/30316,520107,100,19555054
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,19583239
26992,Soil sciences not elsewhere classified,26974,/26863/26974/26992,410699,100,19579102
24370,Microbiology not elsewhere classified,24349,/24130/24349/24370,310799,100,19579234
24421,Animal physiology - biophysics,24397,/24130/24397/24421,310908,100,19579234
24424,Animal physiology - cell,24397,/24130/24397/24424,310909,100,19579234
24427,Animal physiology - systems,24397,/24130/24397/24427,310910,100,19579234
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,17209178
24310,Genomics,24283,/24130/24283/24310,310509,100,17892089
24262,Host-parasite interactions,24241,/24130/24241/24262,310407,100,17892089
24436,Invertebrate biology,24397,/24130/24397/24436,310913,100,17892089
24262,Host-parasite interactions,24241,/24130/24241/24262,310407,100,17841809
24436,Invertebrate biology,24397,/24130/24397/24436,310913,100,17841809
24310,Genomics,24283,/24130/24283/24310,310509,100,17841809
26332,Wastewater treatment processes,26302,/26212/26302/26332,400410,100,19524826
27205,Public health not elsewhere classified,27184,/27001/27184/27205,420699,100,19337570
27094,Health care administration,27076,/27001/27076/27094,420306,100,19337570
27193,Health promotion,27184,/27001/27184/27193,420603,100,19337570
30289,Other physical sciences not elsewhere classified,30283,/30082/30283/30289,519999,100,13285460
30121,Atomic and molecular physics,30118,/30082/30118/30121,510201,100,13285460
28813,Applications in physical sciences,28801,/28798/28801/28813,460104,100,13285460
30229,Foundations of quantum mechanics,30223,/30082/30223/30229,510802,100,13285460
30232,"Quantum information, computation and communication",30223,/30082/30223/30232,510803,100,13285460
30226,Degenerate quantum gases and atom optics,30223,/30082/30223/30226,510801,100,13285460
24466,Haematology,24460,/24457/24460/24466,320102,100,19164209
26371,Structural engineering,26341,/26212/26341/26371,400510,100,19561312
25735,Atmospheric dynamics,25720,/25717/25720/25735,370105,100,16854754
179,Artificial Intelligence and Image Processing,52,,,10,19556334
947,Image Processing,52,,,10,18361241
201,Atmospheric Aerosols,33,,,10,18361241
26929,Environmental management,26863,/26863/26929,4104,100,19551022
26941,Environmental management,26929,/26863/26929/26941,410404,100,19551022
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,19551007
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,19550998
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,19544134
26932,Conservation and biodiversity,26929,/26863/26929/26932,410401,100,19544134
26902,Ecological applications not elsewhere classified,26881,/26863/26881/26902,410299,100,19544134
25942,Other earth sciences not elsewhere classified,25936,/25717/25936/25942,379999,100,19544134
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,19544134
26890,Ecosystem function,26881,/26863/26881/26890,410203,100,19544134
26935,Environmental assessment and monitoring,26929,/26863/26929/26935,410402,100,19544134
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,19543852
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,14503035
25756,Climate change processes,25753,/25717/25753/25756,370201,100,19539058
24262,Host-parasite interactions,24241,/24130/24241/24262,310407,100,12218012
24358,Microbial ecology,24349,/24130/24349/24358,310703,100,12218012
24286,Anthropological genetics,24283,/24130/24283/24286,310501,100,12218012
24319,Genetics not elsewhere classified,24283,/24130/24283/24319,310599,100,12218012
30328,Behavioural genetics,30325,/30292/30325/30328,520201,100,12218012
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,14316077
24286,Anthropological genetics,24283,/24130/24283/24286,310501,100,14316077
24319,Genetics not elsewhere classified,24283,/24130/24283/24319,310599,100,14316077
30328,Behavioural genetics,30325,/30292/30325/30328,520201,100,14316077
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,14316140
24286,Anthropological genetics,24283,/24130/24283/24286,310501,100,14316140
24319,Genetics not elsewhere classified,24283,/24130/24283/24319,310599,100,14316140
30328,Behavioural genetics,30325,/30292/30325/30328,520201,100,14316140
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,14316152
24286,Anthropological genetics,24283,/24130/24283/24286,310501,100,14316152
24319,Genetics not elsewhere classified,24283,/24130/24283/24319,310599,100,14316152
30328,Behavioural genetics,30325,/30292/30325/30328,520201,100,14316152
29896,Stochastic analysis and modelling,29866,/29746/29866/29896,490510,100,19534204
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,19534204
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,7269518
29869,Applied statistics,29866,/29746/29866/29869,490501,100,19529626
29779,Applied mathematics not elsewhere classified,29749,/29746/29749/29779,490199,100,19529626
29812,Numerical analysis,29806,/29746/29806/29812,490302,100,19529626
26872,Ecological impacts of climate change and ecological adaptation,26866,/26863/26866/26872,410102,100,19525888
932,Health Informatics,52,,,10,19214292
363,Neurology and Neuromuscular Diseases,142,,,10,19214292
26452,"Control engineering, mechatronics and robotics not elsewhere classified",26416,/26212/26416/26452,400799,100,19525324
24286,Anthropological genetics,24283,/24130/24283/24286,310501,100,19522012
24319,Genetics not elsewhere classified,24283,/24130/24283/24319,310599,100,19522012
30328,Behavioural genetics,30325,/30292/30325/30328,520201,100,19522012
24778,Cancer cell biology,24775,/24457/24775/24778,321101,100,19519441
24811,Oncology and carcinogenesis not elsewhere classified,24775,/24457/24775/24811,321199,100,19519441
24778,Cancer cell biology,24775,/24457/24775/24778,321101,100,19519438
24811,Oncology and carcinogenesis not elsewhere classified,24775,/24457/24775/24811,321199,100,19519438
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,19433744
23872,Agricultural systems analysis and modelling,23851,/23812/23851/23872,300207,100,19516750
389,Ophthalmology,142,,,10,19464857
27694,Political science not elsewhere classified,27658,/27391/27658/27694,440899,100,19512715
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,16622437
24508,Infectious diseases,24475,/24457/24475/24508,320211,100,19500584
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,19500347
25942,Other earth sciences not elsewhere classified,25936,/25717/25936/25942,379999,100,19314302
28843,Knowledge representation and reasoning,28825,/28798/28825/28843,460206,100,19494392
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,19493828
13633,Biomedical Engineering,13630,,,85,19434689
13477,Clinical Sciences,13474,,,85,19434689
24,Evolutionary Biology,48,,,10,19493538
722,Animal Behaviour,48,,,10,19493538
26272,Biomechanical engineering,26263,/26212/26263/26272,400303,100,19492385
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,19492100
28843,Knowledge representation and reasoning,28825,/28798/28825/28843,460206,100,19482533
28891,Pattern recognition,28867,/28798/28867/28891,460308,100,19482533
28933,Data mining and knowledge discovery,28927,/28798/28927/28933,460502,100,19482533
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19487570
23854,Agricultural hydrology,23851,/23812/23851/23854,300201,100,19486772
25951,Agricultural economics,25948,/25945/25948/25951,380101,100,19486772
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19471571
29869,Applied statistics,29866,/29746/29866/29869,490501,100,19228008
29818,Optimisation,29806,/29746/29806/29818,490304,100,19228008
29812,Numerical analysis,29806,/29746/29806/29812,490302,100,19228008
30418,Other psychology not elsewhere classified,30415,/30292/30415/30418,529999,100,19469957
30391,Cognitive and computational psychology not elsewhere classified,30370,/30292/30370/30391,520499,100,19469957
30418,Other psychology not elsewhere classified,30415,/30292/30415/30418,529999,100,19469882
