id,public_url,posted_date,doi,title,description,type,categories,funders,count_categories,count_references,count_tags,origin,views,firstOnline,version
11902515,https://zivahub.uct.ac.za/articles/figure/Figure_2_Forest_plot_of_sensitivity_and_specificity_of_handheld_echocardiography_for_any_RHD/11902515,2020-03-02T05:58:43,10.25375/uct.11902515.v1,Figure 2: Forest plot of sensitivity and specificity of handheld echocardiography for any RHD,"Forest plot of sensitivity and specificity of handheld echocardiography for any RHD generated for meta-analysis in the systematic review:<br><br>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy<br><br>PROSPERO registration number: CRD42016051261<br><br>Plot was generated using the Review Manager (RevMan) software package, version 5.3.<br><br>Meta-analysis was performed using SAS<sup>Â®</sup> software, version 9.4.",figure,"['Cardiology (incl. cardiovascular diseases)', 'Community child health']",[],2,1,7,Comparison Records,612,2020-03-02T05:58:43,1
11902347,https://zivahub.uct.ac.za/articles/figure/Figure_1_Forest_plot_of_prevalence_estimates/11902347,2020-03-02T05:58:08,10.25375/uct.11902347.v1,Figure 1: Forest plot of prevalence estimates,Forest plot of prevalence estimates* generated for meta-analysis in the systematic review:<br><br><div>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy</div><div><br></div><div>*All pooled prevalence estimates were generated using RevMan software.</div><br>PROSPERO registration number: CRD42016051261,figure,"['Cardiology (incl. cardiovascular diseases)', 'Community child health']",[],2,1,7,Comparison Records,1508,2020-03-02T05:58:08,1
11902551,https://zivahub.uct.ac.za/articles/figure/Figure_5_Summary_ROC_plot_of_sensitivity_versus_specificity_of_handheld_echocardiography_for_definite_RHD/11902551,2020-03-02T05:49:59,10.25375/uct.11902551.v1,Figure 5: Summary ROC plot of sensitivity versus specificity of handheld echocardiography for definite RHD,"Summary ROC plot of sensitivity versus specificity of handheld echocardiography for definite RHD generated for meta-analysis in the systematic review:<br><br>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy<br><br>PROSPERO registration number: CRD42016051261<br><br>Plot was generated using the Review Manager (RevMan) software package, version 5.3.<br><br>Meta-analysis was performed using SAS<sup>Â®</sup> software, version 9.4.",figure,"['Cardiology (incl. cardiovascular diseases)', 'Community child health']",[],2,1,7,Comparison Records,578,2020-03-02T05:49:59,1
11902575,https://zivahub.uct.ac.za/articles/figure/Figure_6_Forest_plot_of_sensitivity_and_specificity_of_handheld_echocardiography_for_borderline_RHD/11902575,2020-03-02T05:45:51,10.25375/uct.11902575.v1,Figure 6: Forest plot of sensitivity and specificity of handheld echocardiography for borderline RHD,"Forest plot of sensitivity and specificity of handheld echocardiography for borderline RHD generated for meta-analysis in the systematic review:<br><br>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy<br><br>PROSPERO registration number: CRD42016051261<br><br>Plot was generated using the Review Manager (RevMan) software package, version 5.3.<br><br>Meta-analysis was performed using SAS<sup>Â®</sup> software, version 9.4.",figure,"['Cardiology (incl. cardiovascular diseases)', 'Community child health']",[],2,1,7,Comparison Records,714,2020-03-02T05:45:51,1
11902584,https://zivahub.uct.ac.za/articles/figure/Figure_7_Summary_ROC_plot_of_sensitivity_versus_specificity_of_handheld_echocardiography_for_borderline_RHD/11902584,2020-03-02T05:42:38,10.25375/uct.11902584.v1,Figure 7: Summary ROC plot of sensitivity versus specificity of handheld echocardiography for borderline RHD,"Summary ROC plot of sensitivity versus specificity of handheld echocardiography for borderline RHD generated for meta-analysis in the systematic review:<br><br>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy<br><br>PROSPERO registration number: CRD42016051261<br><br>Plot was generated using the Review Manager (RevMan) software package, version 5.3.<br><br>Meta-analysis was performed using SAS<sup>Â®</sup> software, version 9.4.",figure,"['Cardiology (incl. cardiovascular diseases)', 'Community child health']",[],2,1,7,Comparison Records,647,2020-03-02T05:42:38,1
11902608,https://zivahub.uct.ac.za/articles/figure/Figure_8_Summary_ROC_plot_of_sensitivity_versus_specificity_of_handheld_echocardiography_for_any_RHD_according_to_echocardiographer_expertise/11902608,2020-03-02T05:41:06,10.25375/uct.11902608.v1,Figure 8: Summary ROC plot of sensitivity versus specificity of handheld echocardiography for any RHD according to echocardiographer expertise,"Summary ROC plot of sensitivity versus specificity of handheld echocardiography for any RHD according to echocardiographer expertise generated for meta-analysis in the systematic review:<br><br>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy<br><br>PROSPERO registration number: CRD42016051261<br><br>Plot was generated using the Review Manager (RevMan) software package, version 5.3.<br><br>Meta-analysis was performed using SAS<sup>Â®</sup> software, version 9.4.",figure,"['Cardiology (incl. cardiovascular diseases)', 'Community child health']",[],2,1,7,Comparison Records,654,2020-03-02T05:41:06,1
11913282,https://zivahub.uct.ac.za/articles/figure/Figure_9_Risk_of_bias_and_applicability_concerns_graph/11913282,2020-02-28T13:49:44,10.25375/uct.11913282.v1,Figure 9: Risk of bias and applicability concerns graph,"Risk of bias and applicability concerns graph generated for meta-analysis in the systematic review:<br><br>Standard echocardiography versus handheld echocardiography for the detection of subclinical rheumatic heart disease: A systematic review and meta-analysis of diagnostic accuracy<br><br>PROSPERO registration number: CRD42016051261<br><br>Plots were generated using the Review Manager (RevMan) software package, version 5.3.<br><br>Meta-analysis was performed using SAS<sup>Â®</sup> software, version 9.4.",figure,"['Cardiology (incl. cardiovascular diseases)', 'Community child health']",[],2,1,7,Comparison Records,666,2020-02-28T13:49:44,1
11770581,https://zivahub.uct.ac.za/articles/figure/Sections_File_Set_of_the_Small_Mosque_Gede_Ruins/11770581,2020-01-30T14:36:03,10.25375/uct.11770581.v1,"Sections File Set of the Small Mosque, Gede Ruins","This file set consists of sections of 3D models of the Small Mosque at the Gede ruins archaeological site. The sections were generated from 3D models created using laser scanning and photogrammetric techniques.<div><br></div><div><div>The ruins of Gede (also Gedi), a traditional Arab-African Swahili town, are located just off Kenyaâ€™s coastline, some 90km north of Mombasa. Gede was a small town built entirely from stones and rocks, and most of the original foundations are still visible today.  </div><div><br></div><div>Remaining structures at the site include coral stone buildings, mosques, houses and a palace. The town was abandoned in the early 17th century, and Gedeâ€™s buildings date back to the 15th century, although it is believed that the site could have been inhabited as early as the 11th or 12th century. </div><div><br></div><div>The Zamani Project spatially documented the Gede ruins in 2010. In addition to the three principal structures of the Great Mosque, the Small Mosque and the Palace, remains of other structures in the immediate vicinity were also documented.</div><div><br></div><div>The Zamani Project seeks to increase awareness and knowledge of tangible cultural heritage in Africa and internationally by creating metrically accurate digital representations of historical sites. Digital spatial data of cultural heritage sites can be used for research and education, for restoration and conservation and as a record for future generations. The Zamani Project operates as a non-profit organisation within the University of Cape Town.</div><div><br></div><div><i>This text has been adapted from the UNESCO website</i> (https://whc.unesco.org/en/tentativelists/5501/).</div><div><br></div><div><b>The Zamani Project received funding from the Andrew W Mellon Foundation at the time of the project.</b> </div></div>",figure,"['Heritage and cultural conservation', 'Architectural heritage and conservation', 'Historical archaeology (incl. industrial archaeology)', 'Archaeology not elsewhere classified', 'Geospatial information systems and geospatial data modelling']",[],5,3,14,Comparison Records,652,2020-01-30T14:36:03,1
11770587,https://zivahub.uct.ac.za/articles/figure/Oblique_Views_File_Set_of_the_Small_Mosque_Gede_Ruins/11770587,2020-01-30T14:35:31,10.25375/uct.11770587.v1,"Oblique Views File Set of the Small Mosque, Gede Ruins","This file set consists of oblique views of 3D models of the Small Mosque at the Gede ruins archaeological site. The oblique views were generated from 3D models created using laser scanning and photogrammetric techniques.<div><br></div><div><div>The ruins of Gede (also Gedi), a traditional Arab-African Swahili town, are located just off Kenyaâ€™s coastline, some 90km north of Mombasa. Gede was a small town built entirely from stones and rocks, and most of the original foundations are still visible today.  </div><div><br></div><div>Remaining structures at the site include coral stone buildings, mosques, houses and a palace. The town was abandoned in the early 17th century, and Gedeâ€™s buildings date back to the 15th century, although it is believed that the site could have been inhabited as early as the 11th or 12th century. </div><div><br></div><div>The Zamani Project spatially documented the Gede ruins in 2010. In addition to the three principal structures of the Great Mosque, the Small Mosque and the Palace, remains of other structures in the immediate vicinity were also documented.</div><div><br></div><div>The Zamani Project seeks to increase awareness and knowledge of tangible cultural heritage in Africa and internationally by creating metrically accurate digital representations of historical sites. Digital spatial data of cultural heritage sites can be used for research and education, for restoration and conservation and as a record for future generations. The Zamani Project operates as a non-profit organisation within the University of Cape Town.</div><div><br></div><div><i>This text has been adapted from the UNESCO website</i> (https://whc.unesco.org/en/tentativelists/5501/).</div><div><br></div><div><b>The Zamani Project received funding from the Andrew W Mellon Foundation at the time of the project.</b> </div></div>",figure,"['Heritage and cultural conservation', 'Architectural heritage and conservation', 'Historical archaeology (incl. industrial archaeology)', 'Archaeology not elsewhere classified', 'Geospatial information systems and geospatial data modelling']",[],5,3,14,Comparison Records,666,2020-01-30T14:35:31,1
11770506,https://zivahub.uct.ac.za/articles/figure/Plans_File_Set_of_the_Small_Mosque_Gede_Ruins/11770506,2020-01-30T14:34:32,10.25375/uct.11770506.v1,"Plans File Set of the Small Mosque, Gede Ruins","This file set consists of plans of 3D models of the Small Mosque at the Gede ruins archaeological site. The plans were generated from 3D models created using laser scanning and photogrammetric techniques.<div><br></div><div><div>The ruins of Gede (also Gedi), a traditional Arab-African Swahili town, are located just off Kenyaâ€™s coastline, some 90km north of Mombasa. Gede was a small town built entirely from stones and rocks, and most of the original foundations are still visible today.  </div><div><br></div><div>Remaining structures at the site include coral stone buildings, mosques, houses and a palace. The town was abandoned in the early 17th century, and Gedeâ€™s buildings date back to the 15th century, although it is believed that the site could have been inhabited as early as the 11th or 12th century. </div><div><br></div><div>The Zamani Project spatially documented the Gede ruins in 2010. In addition to the three principal structures of the Great Mosque, the Small Mosque and the Palace, remains of other structures in the immediate vicinity were also documented.</div><div><br></div><div>The Zamani Project seeks to increase awareness and knowledge of tangible cultural heritage in Africa and internationally by creating metrically accurate digital representations of historical sites. Digital spatial data of cultural heritage sites can be used for research and education, for restoration and conservation and as a record for future generations. The Zamani Project operates as a non-profit organisation within the University of Cape Town.</div><div><br></div><div><i>This text has been adapted from the UNESCO website</i> (https://whc.unesco.org/en/tentativelists/5501/).</div><div><br></div><div><b>The Zamani Project received funding from the Andrew W Mellon Foundation at the time of the project.</b> </div></div>",figure,"['Heritage and cultural conservation', 'Architectural heritage and conservation', 'Historical archaeology (incl. industrial archaeology)', 'Archaeology not elsewhere classified', 'Geospatial information systems and geospatial data modelling']",[],5,3,15,Comparison Records,579,2020-01-30T14:34:32,1
