id,license,categories,tags,funders,count_references,count_files
11265746,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Translation Process Research', 'Intermodal Translation', 'Cogni tive Effort in Translation', 'Brazilian Sign Language', 'Empirical Experimental Research Methods in Translation']",[],0,3
14156978,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2013', 'Exhibitions', 'Group', 'Visual']",[],0,8
14170790,CC BY 4.0,"['Art', 'Performance and Installation Art']","['2017', 'Exhibition', 'Trespass']",[],0,15
14061689,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art', 'Performing Arts']","['Exhibition', 'Solo', '2015']",[],0,5
13133351,CC BY 4.0,['Art'],['Sculpture'],[],0,1
7508579,CC BY 4.0,['Art'],"['Discourse', 'Semiotics', 'Memory', 'Enslavement', 'Easy Mulatto Woman']",[],0,4
14156963,CC BY 4.0,['Art'],"['2013', 'Programs']",[],0,1
14153792,CC BY 4.0,"['Art', 'Performance and Installation Art']","['2013', 'Exhibitions', 'Visual', 'Bathroom Installation']",[],0,1
14166611,CC BY 4.0,['Art'],"['2016', 'Exhibition', 'Gallery Crawl']",[],0,11
14119739,CC BY 4.0,"['Art', 'Performance and Installation Art']","['2020', 'Exhibition', 'CFA']",[],0,5
14291333,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Accessible Audiovisual Translation', 'Subtitling for the Deaf and Hard-of-hearing', 'Reading of Subtitles', 'Eye Tracking']",[],0,3
14061572,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art', 'Creative Arts, Media and Communication Curriculum and Pedagogy', 'Visual Arts and Crafts not elsewhere classified']","['Exhibition', 'Group', '2015']",[],0,11
14124410,CC BY-NC-SA 4.0,"['Art', 'Anatomy']","['Art', 'Anatomy', 'Anatomy, Artistic', 'Human Body', 'Medical Illustration', 'Medicine in the Arts']",[],0,0
19750348,CC BY 4.0,"['Art', 'Mental Health']","['art', 'photography', 'mental health']",[],0,1
13701001,CC BY 4.0,['Art'],"['Self-expression', 'strappo', 'hardships', 'travel', 'upbringing', 'poetry', 'art', 'creative']",[],0,2
7518227,CC BY 4.0,['Art'],"['Dramaturgies of the Body', 'Childhood Culture', 'Creation', 'Pedagogies of Theatre']",[],0,2
14124302,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2015', 'Visual', 'Exhibition', 'Group', 'CFA', 'College of Fine Arts']",[],0,12
11756742,CC BY 4.0,['Art'],"['Personal Narratives', 'Reality', 'Fiction', 'Truth', 'Theater of the Real']",[],0,4
14166479,CC BY 4.0,['Art'],"['2017', 'Fundraiser']",[],0,1
14166533,CC BY 4.0,"['Art', 'Performance and Installation Art', 'Film and Television']","['2018', 'Exhibition']",[],0,1
14272784,CC BY 4.0,['Art'],"['Colombia', 'Beauty Contests', 'LGBT studies', 'Gender', 'Performativity']",[],0,5
14128847,CC BY 4.0,"['Art', 'Performance and Installation Art']","['2014', 'Performance', 'Public Programs']",[],0,20
14173187,CC BY 4.0,"['Art', 'Electronic Media Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2009', 'Window Installation', 'Exhibitions']",[],0,16
9724619,CC BY-NC 4.0,['Art'],"['Smart textiles', 'Smart clothing', 'Sustainability', 'Product attachment']",[],0,1
14120360,CC BY 4.0,['Art'],"['2019', 'Community Event']",[],0,136
7987184,CC BY-NC-ND 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Studies in the Creative Arts and Writing not elsewhere classified', 'Visual Arts and Crafts not elsewhere classified']","['Plagued by death', 'Transport Museum', 'Society of Illustrators']",[],0,0
14173268,CC BY 4.0,['Art'],"['2008', 'Window Installation', 'Exhibitions']",[],0,1
14125772,CC BY 4.0,['Art'],"['2016', 'Workshop']",[],0,1
7511168,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Translation', 'Linguistic variation', 'Treatment forms', 'Spanish language', 'Portuguese language']",[],0,4
7517906,CC BY 4.0,['Art'],"['Ritual', 'Congado', 'Performativity', 'Body-Crossroads']",[],0,4
14125763,CC BY 4.0,['Art'],"['2016', 'Workshop']",[],0,2
12311366,In Copyright,['Art'],"['archive', 'Old Economy Village', 'John Duss', 'Harmonists', 'parody']",[],0,1
7508759,CC BY 4.0,['Art'],"['Theatricality', 'Performativity', 'Théâtre du Soleil', 'Ariane Mnouchkine', 'Creative Process']",[],0,3
14291349,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Grammatical Anomalie', 'Semantic Anomalies', 'Eye Tracking']",[],0,14
7511339,CC BY 4.0,['Art'],"['The Moving Image', 'The Body on Stage', 'Animated Forms', 'Projection Mapping', 'Hybridity']",[],0,4
1125853,CC BY 4.0,"['Art', 'Design', 'Philosophy', 'Education', 'Information Systems', 'Applied Computer Science', 'Sociology', 'Digital Humanities']","['organisation', 'google', 'glass', 'computers', 'wearable', 'data', 'technology', 'innovation', 'social', 'theory', 'philosophy']",[],2,1
14125748,CC BY 4.0,['Art'],"['2016', 'Workshop']",[],0,1
5861736,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Latin', 'Teaching/Learning', 'Translation']",[],0,1
7512260,CC BY 4.0,['Art'],"['Composition-in-Action', 'Virtual', 'Presence', 'Fiction', 'Reality']",[],0,5
7020620,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Language teaching in translator and interpreter education', 'Acquisition of reading comprehension skills in foreign languages', 'Curriculum design: teaching progression']",[],0,7
7515302,CC BY 4.0,['Art'],"['Somatic Education', 'Scientific Production', 'Multidisciplinary', 'Art', 'Applications']",[],0,6
7514183,CC BY 4.0,['Art'],"['Cultural Mediation', 'Adolescents', 'Contemporary Creative Arts', 'Rite of Passage', 'Openness to Self and Others']",[],0,1
7020341,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Anacreon', 'Rhythmic translation', 'Poetic translation', 'Greek lyric poetry', 'Greek meter']",[],0,34
12662909,In Copyright,['Art'],"['Cathedral Pines', 'myth', 'white pines', 'romanticism', 'decolonization,', 'settler colonialism', 'reciprocity', 'forests', 'conservation', 'wilderness', 'tornado', 'New England', 'American landscape']",[],0,1
6125213,CC BY 4.0,['Art'],"['Theater Cartography', 'Neotechnological Scene', 'Coexistence', 'Real/Virtual', 'Absence/Presence']",[],0,3
7498637,CC BY-NC-ND 4.0,"['Art', 'Performing Arts']","['Magic', 'Performance', 'Philosophy', 'Theory', 'Entanglement']",[],0,1
7506836,CC BY 4.0,['Art'],"['Acting', 'Text', 'Voice', 'Body', 'Theatre Pedagogy']",[],0,3
14291357,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Maze Task', 'Experimental Method', 'Psycholinguistics']",[],0,10
5772186,CC BY 4.0,['Art'],"['Workshop', 'Writing', 'Directing', 'Globalization', 'Management']",[],0,1
9796148,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Bibliometrics', 'BITRA', 'Translation Studies', 'Research', 'Doctoral theses']",[],0,11
7516568,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Competence based syllabus design', 'Translation competence', 'Translation teaching', 'Translation task-based approach', 'Context based text typology']",[],0,20
14204630,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2005', 'Exhibitions', 'Group']",[],0,4
7507364,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Translation', 'Multilingualism', 'Multiculturalism', 'Cultural Goods']",[],0,1
7743386,CC BY 4.0,['Art'],"['Intentional Artificiality', 'Edward Gordon Craig', 'Teacher Training', 'Theater of Animated Forms', 'Michel Foucault']",[],0,1
14157023,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2013', 'Exhibitions', 'Group', 'CFA', 'College of Fine Arts']",[],0,3
7517654,CC BY 4.0,['Art'],"['Arts Education', 'Pedagogy', 'Drama', 'Community Organization', 'Marginalized Adolescents']",[],0,8
16634932,In Copyright,"['Visual Cultures', 'Art History', 'Art', 'Fine Arts (incl. Sculpture and Painting)']","['contemporary art', 'painting', 'sculpture', 'Photography', 'installation', 'video art', 'culture', 'identity', 'First Nations peoples']",[],0,1
14207885,CC BY 4.0,"['Art', 'Drama, Theatre and Performance Studies']","['2010', 'Future Ten', 'Performance']",[],0,1
14170943,CC BY 4.0,['Art'],"['2017', 'Fundraiser']",[],0,1
14204741,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2004', 'Exhibitions']",[],0,1
14171024,CC BY 4.0,"['Art', 'Performance and Installation Art', 'Fine Arts (incl. Sculpture and Painting)']","['2010', 'Window Installation', 'Exhibitions']",[],0,3
14291309,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Eye-Tracker', 'Trauma', 'Translation', 'Fixation', 'Violent Content']",[],0,3
11267828,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Intersemiotic Translation', 'Subtitling', 'Downton Abbey']",[],0,12
7506677,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['The raven', 'Lsb', 'Intercultural translation', 'Literary translation']",[],0,9
8127635,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Commentary of translation', 'Translator›s note', 'Mon cœur mis à nu', 'Charles Baudelaire', 'Essay']",[],0,2
14167244,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2012', '2013', 'Exhibitions', 'Group']",[],0,4
4909373,CC BY-NC 4.0,"['Design History and Theory', 'Textile and Fashion Design', 'Visual Communication Design (incl. Graphic Design)', 'Language Studies not elsewhere classified', 'Art', 'Design']","['Loughborough Urban Graphic Object Archive', 'Transport for London', 'The District Line', 'Seat cover pattern']",[],1,1
14170829,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2011', 'Window Installation', 'Exhibitions']",[],0,3
14167343,CC BY 4.0,"['Art', 'Drama, Theatre and Performance Studies']","['2012', 'Performance']",[],0,1
7516643,CC BY 4.0,['Art'],"['Pilates Method', 'Somatic Education', 'Dance', 'Fitness', 'Rehabilitation']",[],0,4
7019915,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Terminology', 'Denominative variation', 'Fauna and flora', 'Color names']",[],0,32
19904838,CC BY 4.0,['Art'],"['Actor', 'Methodology', 'Laboratory', 'Performative Research', 'Neurosciences']",[],0,24
6125084,CC BY 4.0,['Art'],"['Body', 'Nudity', 'Venus', 'Didi-Huberman', 'Warburg']",[],0,5
13703314,CC BY 4.0,['Art'],['untagged'],[],0,1
14125874,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2016', 'Exhibitions', 'Visual']",[],0,10
14173130,CC BY 4.0,"['Art', 'Performance and Installation Art']","['2009', 'Performance']",[],0,12
7710758,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['German modal particles', 'Procedural approach in translation', 'Relevance theory']",[],0,9
4736560,CC BY-NC 4.0,"['Architectural History and Theory', 'Architecture not elsewhere classified', 'Built Environment and Design not elsewhere classified', 'Community Planning', 'Design History and Theory', 'Design Innovation', 'Design Management and Studio and Professional Practice', 'History and Theory of the Built Environment (excl. Architecture)', 'Landscape Architecture', 'Regional Analysis and Development', 'Transport Planning', 'Urban Analysis and Development', 'Urban Design', 'Visual Communication Design (incl. Graphic Design)', 'Art', 'Design', 'Language', 'Language Studies not elsewhere classified', 'Language, Communication and Culture not elsewhere classified', 'Tourism Economics', 'Geography']","['Loughborough Urban Graphic Object Archive', 'City of Westminster Street Nameplate, London', 'Graphic Design', 'Urban Design', 'Signage', 'Design Research Unit', 'Chris Timings']",[],1,1
14124359,CC BY 4.0,"['Art', 'Performance and Installation Art', 'Dance', 'Music Performance']","['2015', 'Trespass', 'Performance', 'Dance', 'Music']",[],0,6
4909454,CC BY-NC 4.0,"['Design History and Theory', 'Textile and Fashion Design', 'Visual Communication Design (incl. Graphic Design)', 'Language, Communication and Culture not elsewhere classified', 'Art', 'Design']","['Loughborough Urban Graphic Object Archive', 'Transport for London', 'The Victoria Line', 'Seat cover pattern']",[],1,1
14124374,CC BY 4.0,['Art'],"['2015', 'Fundraiser', 'Music']",[],0,7
4736566,CC BY-NC 4.0,"['Architectural History and Theory', 'Architecture not elsewhere classified', 'Built Environment and Design not elsewhere classified', 'Community Planning', 'Design History and Theory', 'Design Innovation', 'Design Management and Studio and Professional Practice', 'History and Theory of the Built Environment (excl. Architecture)', 'Landscape Architecture', 'Regional Analysis and Development', 'Transport Planning', 'Urban Analysis and Development', 'Urban Design', 'Visual Communication Design (incl. Graphic Design)', 'Art', 'Design', 'Language', 'Geography', 'Tourism Economics']","['Loughborough Urban Graphic Object Archive', 'City of Westminster Street Nameplate, London', 'Graphic Design', 'Urban Design', 'Signage', 'Design Research Unit', 'Chris Timings']",[],1,1
14107364,CC BY 4.0,"['Art', 'Performance and Installation Art']","['2019', 'Exhibition', 'CFA', 'College of Fine Arts']",[],0,4
14204675,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2006', 'Performance', 'Window Installation']",[],0,1
14204747,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2004', 'Community Event', 'Programs', 'CFA', 'College of Fine Arts']",[],0,1
9724631,CC BY-NC 4.0,['Art'],"['Sustainability Strategy', 'Wearable Technology', 'Ethical Practice']",[],0,1
9724706,CC BY-NC 4.0,['Art'],"['Textile', 'Interior Design', 'Interior Architecture', 'Interior Design History', 'Design History', 'Architecture', 'Architectural History', 'Textile History']",[],0,1
4736569,CC BY-NC 4.0,"['Architectural History and Theory', 'Architecture not elsewhere classified', 'Built Environment and Design not elsewhere classified', 'Community Planning', 'Design History and Theory', 'Design Innovation', 'History and Theory of the Built Environment (excl. Architecture)', 'Landscape Architecture', 'Urban Analysis and Development', 'Transport Planning', 'Urban Design', 'Regional Analysis and Development', 'Visual Communication Design (incl. Graphic Design)', 'Art', 'Design', 'Language', 'Geography', 'Tourism Economics', 'Language, Communication and Culture not elsewhere classified', 'Language Studies not elsewhere classified']","['Loughborough Urban Graphic Object Archive', 'City of Westminster Street Nameplate, London', 'Graphic Design', 'Urban Design', 'Signage', 'Design Research Unit', 'Chris Timings']",[],1,1
14291345,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Reading', 'Brain', 'Reading Models', 'Working Memory Capacity']",[],0,1
14153684,CC BY 4.0,"['Art', 'Performance and Installation Art']","['2014', 'Trespass', 'Performance']",[],0,3
14156966,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2013', 'Exhibitions', 'Visual']",[],0,11
19899890,CC BY 4.0,['Art'],"['Corporeal Mime', 'Duo Mimexe', 'Performative studio', 'Performative atelier', 'Practice as research', 'Expanded theater']",[],0,6
11966391,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Sonnet', 'Poetry', 'Literature', 'Mahmoud Darwish', 'Translation']",[],0,10
14329050,CC BY 4.0,['Art'],"['Dance', 'Dictatorship', 'Memory', 'Retazos pequeños de nuestra historia más reciente', 'Daniel Payero']",[],0,8
14125700,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2015', '2016', 'Window Installation', 'Exhibition', 'Visual']",[],0,3
7743401,CC BY 4.0,['Art'],"['Award', 'Generation', 'Aesthetics', 'State', 'Theatre']",[],0,1
14171099,CC BY 4.0,['Art'],"['2011', 'Bathroom Installation']",[],0,9
14128877,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art', 'Visual Arts and Crafts not elsewhere classified']","['2014', 'Programs']",[],0,7
14173226,CC BY 4.0,"['Art', 'Music Performance']","['2009', 'Fundraiser']",[],0,34
14207798,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2011', 'Exhibitions']",[],0,24
11267579,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Literary Translation', 'Cultural Neutralization', 'Emotions']",[],0,5
14622756,CC BY 4.0,"['Ecology not elsewhere classified', 'Zoology', 'Art', 'Fine Arts (incl. Sculpture and Painting)']","['seed disperal', 'birds', 'art', 'drawing', 'ecology', 'invasive species']",[],0,1
14170736,CC BY 4.0,"['Art', 'Performance and Installation Art']","['2017', 'Exhibition']",[],0,10
14173235,CC BY 4.0,"['Art', 'Fine Arts (incl. Sculpture and Painting)', 'Performance and Installation Art']","['2009', 'Exhibitions', 'Group']",[],0,10
14166629,CC BY 4.0,['Art'],"['2016', 'Fundraiser']",[],0,19
19759015,CC BY 4.0,"['Art', 'Social and Community Psychology', 'Health, Clinical and Counselling Psychology', 'Psychology not elsewhere classified']","['Psychology', 'Art', 'Mental Health Awareness', 'Mental Health', 'Mental Illness']",[],0,1
14125571,CC BY 4.0,"['Art', 'Performance and Installation Art', 'Fine Arts (incl. Sculpture and Painting)']","['2014', '2015', 'Exhibition', 'Solo', 'Art']",[],0,7
9796328,CC BY 4.0,['Art'],"['Childhood', 'Children', 'Images', 'Body', 'Education']",[],0,3
14171144,CC BY 4.0,['Art'],"['2011', 'Performance']",[],0,20
14171150,CC BY 4.0,['Art'],"['2010', 'Fundraiser']",[],0,30
14291343,CC BY 4.0,"['Sociology', 'Art', 'Linguistics']","['Visual Word Recognition', 'Reading', 'Psycholinguistics']",[],0,4
6061460,CC BY 4.0,"['Marketing Communications', 'Art']","['Comic', 'Symbola Comics']",[],1,1
14170409,CC BY 4.0,"['Art', 'Performance and Installation Art', 'Fine Arts (incl. Sculpture and Painting)']","['2011', 'Programs']",[],0,13
12816473,CC BY 4.0,[],"['Gross anatomy education', 'Medical education researchers', 'Medical education', 'cadaveric 3 D images', 'anatomy course cadavers', 'anatomy education', 'Cognition', 'haptics/touch', 'haptics', 'Haptics applications', 'Drawing + Theory', 'Drawing process', 'observation techniques', 'Gross anatomy', 'MEDICAL EDUCATION & TRAINING', 'visuospatial', 'visuospatial tasks', 'visuospatial cues']",[],0,1
